scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,fixed_overhead_gate_equivalent_model,break_even_fixed_overhead_ratio_to_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch_fixed,oracle_gate_equivalent_model,iteration_gate_equivalent_model,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,0.0,0.0,0.0,0.4266803913082466,0,0.28124999999999994,8.0,28.44444444444445,1.0,1593.0,1730.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0005,2.0,18466.0,0.3666190631824295,1,0.22088922555756374,27886.0,126244.27438509402,0.4001638782210474,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,0.0,0.0,0.06309854790179616,0,0.009765625000000002,10.0,1023.9999999999998,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,0.05,461.65000000000003,0.06309854790179616,0,0.009765625000000002,471.65000000000003,48296.95999999999,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,0.1,923.3000000000001,0.06309854790179616,5,0.785130573365116,47983.3,61115.05732650398,0.6394800511134046,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,0.25,2308.25,0.06309854790179616,5,0.785130573365116,49368.25,62879.03143091825,0.26487783514183594,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,0.5,4616.5,0.06309854790179616,5,0.785130573365116,51676.5,65818.98827160872,0.13893084563707533,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,1.0,9233.0,0.06309854790179616,6,0.9214780651098886,65703.0,71301.7514878824,0.07533335138741228,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0,2.0,18466.0,0.06309854790179616,6,0.9214780651098886,74936.0,81321.52336264639,0.042983086251804706,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,0.0,0.0,0.0678640588505227,0,0.009765527344238282,10.0,1024.0102400512,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,0.05,461.65000000000003,0.0678640588505227,0,0.009765527344238282,471.65000000000003,48297.44297201485,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,0.1,923.3000000000001,0.0678640588505227,5,0.7315313227595737,47983.3,65592.95344865264,0.6863278479504618,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,0.25,2308.25,0.0678640588505227,5,0.7315313227595737,49368.25,67486.17381654544,0.28428257339091645,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,0.5,4616.5,0.0678640588505227,5,0.7315313227595737,51676.5,70641.54109636681,0.1491088082169464,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,1.0,9233.0,0.0678640588505227,5,0.7315313227595737,56293.0,76952.27565600954,0.08130255892244109,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,1e-05,2.0,18466.0,0.0678640588505227,6,0.8465158904706617,74936.0,88522.85095125112,0.046788932753538244,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,0.0,0.0,0.08818929847369042,0,0.009765136730956829,10.0,1024.0512012800211,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,0.05,461.65000000000003,0.08818929847369042,0,0.009765136730956829,471.65000000000003,48299.37490837221,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,0.1,923.3000000000001,0.08818929847369042,4,0.4556965253679476,38573.3,84646.90392110051,0.8856622636255354,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,0.25,2308.25,0.08818929847369042,4,0.4556965253679476,39958.25,87686.09760132823,0.3693590995280905,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,0.5,4616.5,0.08818929847369042,4,0.4556965253679476,42266.5,92751.42040170779,0.19577008585607591,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,1.0,9233.0,0.08818929847369042,5,0.5513115299269093,56293.0,102107.4237418236,0.1078754683635892,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,5e-05,2.0,18466.0,0.08818929847369042,5,0.5513115299269093,65526.0,118854.7607714411,0.06281841253833548,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,0.0,0.0,0.11501153666181901,0,0.009764648486326499,10.0,1024.1024051201705,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,0.05,461.65000000000003,0.11501153666181901,0,0.009764648486326499,471.65000000000003,48301.789937492846,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,0.1,923.3000000000001,0.11501153666181901,0,0.009764648486326499,933.3000000000001,95579.47746986552,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,0.25,2308.25,0.11501153666181901,3,0.2669300896582864,30548.25,114442.88667158765,0.4820422991948899,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,0.5,4616.5,0.11501153666181901,4,0.3434278594392117,42266.5,123072.4265323657,0.2597555351664961,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,1.0,9233.0,0.11501153666181901,4,0.3434278594392117,46883.0,136514.84208810527,0.14421934936240594,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0001,2.0,18466.0,0.11501153666181901,4,0.3434278594392117,56116.0,163399.6731995844,0.0863574567858068,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,0.0,0.0,0.3055939673528491,0,0.009760743407999702,10.0,1024.5121280213357,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,0.05,461.65000000000003,0.3055939673528491,0,0.009760743407999702,471.65000000000003,48321.114518126305,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,0.1,923.3000000000001,0.3055939673528491,0,0.009760743407999702,933.3000000000001,95617.71690823128,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,0.25,2308.25,0.3055939673528491,0,0.009760743407999702,2318.25,237507.52407854615,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,0.5,4616.5,0.3055939673528491,1,0.04219832164064448,14036.5,332631.7126906857,0.7017686797659702,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,1.0,9233.0,0.3055939673528491,1,0.04219832164064448,18653.0,442031.7982986756,0.4667920546759767,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n10_d75_s42,10,random_fixed_density,0.55,124,0.009765625,0.0005,2.0,18466.0,0.3055939673528491,1,0.04219832164064448,27886.0,660831.9695146555,0.3491129730588674,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,0.0,0.0,0.2578010690162743,0,0.18847656249999997,12.0,63.668393782383426,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,0.05,196.85000000000002,0.2578010690162743,0,0.18847656249999997,208.85000000000002,1108.095336787565,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,0.1,393.70000000000005,0.2578010690162743,0,0.18847656249999997,405.70000000000005,2152.5222797927468,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,0.25,984.25,0.2578010690162743,0,0.18847656249999997,996.25,5285.803108808291,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,0.5,1968.5,0.2578010690162743,1,0.9508524090051652,6134.5,6451.5795952163135,0.6139719993948559,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,1.0,3937.0,0.2578010690162743,1,0.9508524090051652,8103.0,8521.827281773214,0.4067269466415128,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,0.0,2.0,7874.0,0.2578010690162743,1,0.9508524090051652,12040.0,12662.322654887017,0.30263137804450657,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,0.0,0.0,0.25986037868998163,0,0.18847467774379878,12.0,63.669030469504676,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,0.05,196.85000000000002,0.25986037868998163,0,0.18847467774379878,208.85000000000002,1108.1064177963378,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,0.1,393.70000000000005,0.25986037868998163,0,0.18847467774379878,405.70000000000005,2152.543805123171,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,0.25,984.25,0.25986037868998163,0,0.18847467774379878,996.25,5285.85596710367,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,0.5,1968.5,0.25986037868998163,1,0.9448714201690781,6134.5,6492.41777140669,0.6178522328926979,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,1.0,3937.0,0.25986037868998163,1,0.9448714201690781,8103.0,8575.770022285174,0.40929741487848276,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,1e-05,2.0,7874.0,0.25986037868998163,1,0.9448714201690781,12040.0,12742.474524042145,0.3045439740777846,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,0.0,0.0,0.2682953212813146,0,0.18846713890746675,12.0,63.67157728165937,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,0.05,196.85000000000002,0.2682953212813146,0,0.18846713890746675,208.85000000000002,1108.1507429395467,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,0.1,393.70000000000005,0.2682953212813146,0,0.18846713890746675,405.70000000000005,2152.629908597434,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,0.25,984.25,0.2682953212813146,0,0.18846713890746675,996.25,5286.067405571095,1.0,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,0.5,1968.5,0.2682953212813146,1,0.9213213180306852,6134.5,6658.371927301574,0.6336199479527003,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,1.0,3937.0,0.2682953212813146,1,0.9213213180306852,8103.0,8794.977215245686,0.41974276842585817,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
primary,n12_d25_s17,12,random_fixed_density,0.25,55,0.1884765625,5e-05,2.0,7874.0,0.2682953212813146,1,0.9213213180306852,12040.0,13068.187791133907,0.3123159984403367,3937.0,4154.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
